datetime,Ispu Pm2.5,temp,dew,humidity,precip,windspeed,AOD,city
10/24/2022,47.53,26.957,23.705,82.4,0.001,3.312,0.321,DKI1 Bundaran HI
10/25/2022,41.42,26.116,23.665,86.4,1.758,3.293,0.332,DKI1 Bundaran HI
10/26/2022,47.58,26.226,23.648,85.7,15.005,2.211,0.344,DKI1 Bundaran HI
10/27/2022,53.74,27.096,22.755,77.2,0,1.718,0.255,DKI1 Bundaran HI
10/28/2022,59.9,28.049,21.945,69.5,0,2.121,0.158,DKI1 Bundaran HI
10/29/2022,66.06,27.307,22.887,76.8,0,1.379,0.152,DKI1 Bundaran HI
10/30/2022,62.23,27.849,22.852,74.3,0,1.834,0.146,DKI1 Bundaran HI
10/31/2022,64.48,27.646,23.44,77.9,0,1.55,0.141,DKI1 Bundaran HI
11/1/2022,61.47,27.718,23.382,77.3,0,1.522,0.135,DKI1 Bundaran HI
11/2/2022,87.06,27.626,24.027,80.8,0.033,1.48,0.13,DKI1 Bundaran HI
11/3/2022,69.35,27.32,24.004,82.1,0.026,1.331,0.125,DKI1 Bundaran HI
11/4/2022,82.08,27.047,23.726,82.1,26.431,1.136,0.119,DKI1 Bundaran HI
11/5/2022,73.1,26.655,23.742,84.1,0.057,1.52,0.145,DKI1 Bundaran HI
11/6/2022,73.04,26.822,23.755,83.3,0,1.232,0.409,DKI1 Bundaran HI
11/7/2022,72.97,26.258,23.709,85.9,2.822,1.274,0.392,DKI1 Bundaran HI
11/8/2022,72.91,25.987,23.738,87.4,7.603,1.465,0.376,DKI1 Bundaran HI
11/9/2022,72.85,26.789,23.189,80.7,0,1.511,0.384,DKI1 Bundaran HI
11/10/2022,55.75,26.597,23.633,83.8,13.798,2.529,0.408,DKI1 Bundaran HI
11/11/2022,60.06,26.938,23.409,81,0.661,3.158,0.432,DKI1 Bundaran HI
11/12/2022,50.5,26.452,23.673,84.7,0.501,1.374,0.457,DKI1 Bundaran HI
11/13/2022,53.95,26.177,23.732,86.4,0.376,1.165,0.588,DKI1 Bundaran HI
11/14/2022,59.79,27.206,23.906,82.2,0.499,1.335,1.145,DKI1 Bundaran HI
11/15/2022,55.58,27.285,23.795,81.3,0,1.896,1.29,DKI1 Bundaran HI
11/16/2022,53.44,27.397,24.037,81.9,0.002,1.782,1.208,DKI1 Bundaran HI
11/17/2022,51.35,25.593,22.649,83.8,56.866,2.593,1.126,DKI1 Bundaran HI
11/18/2022,49.25,26.789,23.069,80.1,0.009,2.896,1.044,DKI1 Bundaran HI
11/19/2022,52.7,27.507,23.134,77.1,0.002,4.014,0.962,DKI1 Bundaran HI
11/20/2022,49.46,27.621,22.623,74.2,0,4.167,0.88,DKI1 Bundaran HI
11/21/2022,36.5,27.82,22.993,75.1,0.001,3.308,0.52,DKI1 Bundaran HI
11/22/2022,40.3,27.962,23.065,74.8,0,3.266,0.537,DKI1 Bundaran HI
11/23/2022,49.36,27.299,23.318,78.9,2.95,2.454,0.553,DKI1 Bundaran HI
11/24/2022,50.94,26.675,23.358,82.1,0.29,2.761,0.396,DKI1 Bundaran HI
11/25/2022,57.48,27.129,23.184,79.1,0.016,1.543,0.391,DKI1 Bundaran HI
11/26/2022,88.45,26.637,23.249,81.7,16.656,1.231,0.459,DKI1 Bundaran HI
11/27/2022,79.61,27.425,23.391,78.7,1.943,1.289,0.321,DKI1 Bundaran HI
11/28/2022,70.1,26.799,23.598,82.6,16.722,1.346,0.555,DKI1 Bundaran HI
11/29/2022,60.58,27.451,23.483,79,0.271,1.417,0.479,DKI1 Bundaran HI
11/30/2022,65.18,26.843,23.549,82.2,0.021,1.248,0.811,DKI1 Bundaran HI
12/1/2022,71,27.181,23.549,80.6,0.017,1.264,0.773,DKI1 Bundaran HI
12/2/2022,67.05,26.627,23.102,81,3.893,1.335,0.557,DKI1 Bundaran HI
12/3/2022,74.05,27.02,23.18,79.6,0.038,1.219,0.467,DKI1 Bundaran HI
12/4/2022,76.75,26.724,23.485,82.5,0.008,1.101,0.621,DKI1 Bundaran HI
12/5/2022,74.16,26.914,23.621,82.2,0.156,1.399,0.565,DKI1 Bundaran HI
12/6/2022,76.94,26.634,23.801,84.5,0.11,1.291,1.044,DKI1 Bundaran HI
12/7/2022,67.19,26.731,23.878,84.4,0.032,1.434,0.626,DKI1 Bundaran HI
12/8/2022,63.4,27.052,23.64,81.6,3.009,1.015,1.096,DKI1 Bundaran HI
12/9/2022,71.95,26.402,23.133,82.3,13.708,2.276,0.323,DKI1 Bundaran HI
12/10/2022,48.95,27.473,23.083,77,0.224,1.94,0.305,DKI1 Bundaran HI
12/11/2022,58.86,27.017,23.243,79.9,0.01,2.917,0.157,DKI1 Bundaran HI
12/12/2022,43.39,27.145,23.151,78.8,1.981,2.511,0.624,DKI1 Bundaran HI
12/13/2022,38.79,27.201,23.11,78.4,0,3.25,0.328,DKI1 Bundaran HI
12/14/2022,46.11,27.458,23.406,78.6,0,2.96,0.197,DKI1 Bundaran HI
12/15/2022,53.43,27.94,23.048,74.8,0.021,2.472,0.672,DKI1 Bundaran HI
12/16/2022,60.75,26.643,23.427,82.6,2.123,1.59,0.635,DKI1 Bundaran HI
12/17/2022,68.81,27.011,23.848,82.9,2.173,1.485,0.597,DKI1 Bundaran HI
12/18/2022,76.88,27.162,24.057,83.2,4.852,1.438,0.334,DKI1 Bundaran HI
12/19/2022,84.94,27.712,23.636,78.5,0,1.207,0.281,DKI1 Bundaran HI
12/20/2022,93,26.951,23.995,83.9,0.036,1.689,0.525,DKI1 Bundaran HI
12/21/2022,86.8,27.186,23.651,81.1,0.97,2.642,0.312,DKI1 Bundaran HI
12/22/2022,80.59,26.52,23.266,82.4,26.777,4.041,0.325,DKI1 Bundaran HI
12/23/2022,74.39,26.733,22.881,79.5,14.598,3.252,0.337,DKI1 Bundaran HI
12/24/2022,68.19,26.879,23.391,81.2,0.978,3.218,0.35,DKI1 Bundaran HI
12/25/2022,61.98,25.94,23.349,85.7,15.128,3.132,0.362,DKI1 Bundaran HI
12/26/2022,55.78,25.479,23.138,86.9,7.585,3.2,0.375,DKI1 Bundaran HI
12/27/2022,42.39,25.919,22.558,81.7,1.473,2.984,0.387,DKI1 Bundaran HI
12/28/2022,44.45,25.323,22.722,85.5,22.931,4.474,0.4,DKI1 Bundaran HI
12/29/2022,30.41,25.613,23.26,86.9,10.958,3.987,0.412,DKI1 Bundaran HI
12/30/2022,53.58,25.56,23.513,88.5,2.396,3.36,0.422,DKI1 Bundaran HI
12/31/2022,66.56,25.258,23.011,87.4,9.812,3.998,0.422,DKI1 Bundaran HI
1/1/2023,57.12,25.977,23.187,84.6,48.585,3.18,0.422,DKI1 Bundaran HI
1/2/2023,42.89,26.514,23.186,82,0.516,3.878,0.422,DKI1 Bundaran HI
1/3/2023,36.38,25.586,23.012,85.7,0.014,3.635,0.422,DKI1 Bundaran HI
1/4/2023,39.42,25.945,22.87,83.2,8.901,2.721,0.219,DKI1 Bundaran HI
1/5/2023,51.27,26.991,22.524,76.6,29.93,3.027,0.629,DKI1 Bundaran HI
1/6/2023,48.05,27.646,22.701,74.5,0.039,3.559,0.562,DKI1 Bundaran HI
1/7/2023,41.4,27.631,23.097,76.4,0.001,3.432,0.496,DKI1 Bundaran HI
1/8/2023,45.92,26.899,23.163,80,0.173,3.079,0.43,DKI1 Bundaran HI
1/9/2023,41,27.615,23.381,77.8,0,2.698,0.363,DKI1 Bundaran HI
1/10/2023,44.84,27.564,23.382,78,0,2.468,0.336,DKI1 Bundaran HI
1/11/2023,59.74,27.646,23.269,77.1,0.003,1.182,0.326,DKI1 Bundaran HI
1/12/2023,70.8,28.151,23.521,76,0,1.261,0.316,DKI1 Bundaran HI
1/13/2023,71.55,26.869,23.725,82.9,0.008,1.465,0.307,DKI1 Bundaran HI
1/14/2023,72.3,27.542,23.55,78.9,0,1.703,0.236,DKI1 Bundaran HI
1/15/2023,73.04,28.013,22.811,73.4,0,3.114,0.164,DKI1 Bundaran HI
1/16/2023,73.79,27.333,23.319,78.8,0,3.013,0.513,DKI1 Bundaran HI
1/17/2023,74.54,26.025,23.419,85.6,0.001,2.86,0.29,DKI1 Bundaran HI
1/18/2023,75.29,26.054,23.362,85.1,0.025,1.932,0.253,DKI1 Bundaran HI
1/19/2023,67.82,25.999,23.324,85.2,3.489,2.53,0.216,DKI1 Bundaran HI
1/20/2023,56.38,26.731,23.06,80.3,0.037,2.504,0.353,DKI1 Bundaran HI
1/21/2023,58.3,26.835,23.511,82,0.026,2.549,0.347,DKI1 Bundaran HI
1/22/2023,50.17,26.997,23.459,81,0.4,3.288,0.34,DKI1 Bundaran HI
1/23/2023,28.39,26.924,23.337,80.8,0.004,4.009,0.425,DKI1 Bundaran HI
1/24/2023,38.5,27.06,22.993,78.5,0.008,4.524,0.191,DKI1 Bundaran HI
1/25/2023,42.46,25.652,22.714,83.8,0.027,3.025,0.282,DKI1 Bundaran HI
1/26/2023,49.44,27.174,23.144,78.7,27.109,3.006,0.335,DKI1 Bundaran HI
1/27/2023,56.14,26.409,23.723,85.2,0.136,2.237,0.321,DKI1 Bundaran HI
1/28/2023,48.71,25.578,23.533,88.5,42.781,1.75,0.368,DKI1 Bundaran HI
1/29/2023,59.55,26.112,23.647,86.3,10.822,2.646,0.453,DKI1 Bundaran HI
1/30/2023,54.14,27.101,23.384,80.2,0.011,2.601,0.152,DKI1 Bundaran HI
1/31/2023,66,26.837,24.098,85,0.015,2.656,0.373,DKI1 Bundaran HI
2/1/2023,66.46,26.517,24.111,86.7,62.47,2,0.3,DKI1 Bundaran HI
2/2/2023,66.93,26.018,23.875,88,0.785,2.06,0.49,DKI1 Bundaran HI
2/3/2023,67.39,26.283,23.423,84.3,0.501,1.505,0.391,DKI1 Bundaran HI
2/4/2023,67.86,26.911,23.34,80.8,0,2.041,0.502,DKI1 Bundaran HI
2/5/2023,59.04,27.552,22.197,72.6,0.975,4.044,0.699,DKI1 Bundaran HI
2/6/2023,52.79,27.666,22.707,74.4,0,2.759,1.15,DKI1 Bundaran HI
2/7/2023,51.22,26.499,23.845,85.4,0.039,1.729,0.496,DKI1 Bundaran HI
2/8/2023,38,26.821,22.906,79.2,62.833,2.348,0.32,DKI1 Bundaran HI
2/9/2023,44.77,26.717,22.541,77.9,9.94,4.03,0.413,DKI1 Bundaran HI
2/10/2023,32.25,26.877,23.189,80.3,0.035,3.051,0.449,DKI1 Bundaran HI
2/11/2023,39,25.329,23.643,90.4,44.134,2.225,0.399,DKI1 Bundaran HI
2/12/2023,14.8,24.889,22.933,88.9,24.741,2.794,0.592,DKI1 Bundaran HI
2/13/2023,22.67,26.718,23.241,81.3,5.249,3.704,0.423,DKI1 Bundaran HI
2/14/2023,20.1,26.417,23.043,81.7,0.023,4.272,0.65,DKI1 Bundaran HI
2/15/2023,22.5,26.076,23.256,84.5,9.917,3.465,0.495,DKI1 Bundaran HI
2/16/2023,28.57,25.64,23.332,87.1,27.737,3.426,0.339,DKI1 Bundaran HI
2/17/2023,34.08,26.26,23.28,83.7,4.131,2.223,0.184,DKI1 Bundaran HI
2/18/2023,67.22,26.609,23.7,84.1,5.904,1.903,0.499,DKI1 Bundaran HI
2/19/2023,72.73,26.778,23.842,84,0.496,2.716,0.283,DKI1 Bundaran HI
2/20/2023,52.73,26.876,23.389,81.2,9.762,3.571,0.297,DKI1 Bundaran HI
2/21/2023,34.67,26.132,23.4,84.9,24.334,2.979,0.499,DKI1 Bundaran HI
2/22/2023,31.91,25.791,23.621,87.8,5.059,2.801,0.413,DKI1 Bundaran HI
2/23/2023,43.33,25.687,23.617,88.4,33.922,2.722,0.785,DKI1 Bundaran HI
2/24/2023,32.57,25.408,23.843,91.1,93.992,2.651,0.356,DKI1 Bundaran HI
2/25/2023,45.5,26.04,23.298,84.9,27.072,3.009,0.078,DKI1 Bundaran HI
2/26/2023,42.53,25.796,23.717,88.3,53.507,3.452,0.653,DKI1 Bundaran HI
2/27/2023,24.2,25.759,23.305,86.3,25.938,3.639,0.506,DKI1 Bundaran HI
2/28/2023,22.29,25.627,23.406,87.6,28.833,3.196,0.408,DKI1 Bundaran HI
3/1/2023,45.42,25.66,23.424,87.524,51.708,3.161,0.385,DKI1 Bundaran HI
3/2/2023,35.44,25.693,23.442,87.448,33.486,3.126,0.361,DKI1 Bundaran HI
3/3/2023,46.22,25.727,23.46,87.373,41.985,3.091,0.337,DKI1 Bundaran HI
3/4/2023,42.5,25.76,23.478,87.297,2.022,3.056,0.313,DKI1 Bundaran HI
3/5/2023,45.17,25.793,23.496,87.221,2.887,3.021,0.289,DKI1 Bundaran HI
3/6/2023,43.64,25.827,23.514,87.145,0,2.985,0.328,DKI1 Bundaran HI
3/7/2023,50.55,25.86,23.532,87.069,2.915,2.95,0.461,DKI1 Bundaran HI
3/8/2023,55.56,25.893,23.55,86.994,10.292,2.915,0.565,DKI1 Bundaran HI
3/9/2023,57.12,25.926,23.568,86.918,10.06,2.88,0.554,DKI1 Bundaran HI
3/10/2023,57.89,25.96,23.586,86.842,0.008,2.845,0.544,DKI1 Bundaran HI
3/11/2023,63.25,25.993,23.604,86.766,0.1,2.81,0.533,DKI1 Bundaran HI
3/12/2023,80.73,26.026,23.621,86.69,0.013,2.775,0.522,DKI1 Bundaran HI
3/13/2023,72.5,26.06,23.639,86.615,0.058,2.74,0.511,DKI1 Bundaran HI
3/14/2023,65.33,26.093,23.657,86.539,0.829,2.705,0.501,DKI1 Bundaran HI
3/15/2023,43.1,26.126,23.675,86.463,13.698,2.67,0.49,DKI1 Bundaran HI
3/16/2023,74.8,26.159,23.693,86.387,0,2.634,0.479,DKI1 Bundaran HI
3/17/2023,60,26.193,23.711,86.311,0,2.599,0.469,DKI1 Bundaran HI
3/18/2023,59,26.226,23.729,86.235,0,2.564,0.458,DKI1 Bundaran HI
3/19/2023,66.11,26.259,23.747,86.16,0,2.529,0.447,DKI1 Bundaran HI
3/20/2023,65.43,26.293,23.765,86.084,0.03,2.494,0.437,DKI1 Bundaran HI
3/21/2023,64.76,26.326,23.783,86.008,0,2.459,0.426,DKI1 Bundaran HI
3/22/2023,64.08,26.359,23.801,85.932,0.02,2.424,0.415,DKI1 Bundaran HI
3/23/2023,63.4,26.392,23.819,85.856,0.011,2.389,0.405,DKI1 Bundaran HI
3/24/2023,62.72,26.426,23.837,85.781,0.044,2.354,0.394,DKI1 Bundaran HI
3/25/2023,62.04,26.459,23.855,85.705,44.699,2.318,0.383,DKI1 Bundaran HI
3/26/2023,61.37,26.492,23.873,85.629,3.01,2.283,0.233,DKI1 Bundaran HI
3/27/2023,60.69,26.526,23.891,85.553,5.025,2.248,0.231,DKI1 Bundaran HI
3/28/2023,60.01,26.559,23.909,85.477,0.011,2.213,0.228,DKI1 Bundaran HI
3/29/2023,59.33,26.592,23.927,85.402,8.475,2.178,0.225,DKI1 Bundaran HI
3/30/2023,58.66,26.625,23.945,85.326,3.891,2.143,0.222,DKI1 Bundaran HI
3/31/2023,57.98,26.659,23.963,85.25,0.26,2.108,0.219,DKI1 Bundaran HI
4/1/2023,57.3,26.692,23.981,85.174,1.014,2.073,0.217,DKI1 Bundaran HI
4/2/2023,56.62,26.725,23.999,85.098,0,2.038,0.214,DKI1 Bundaran HI
4/3/2023,55.94,26.759,24.017,85.023,17.57,2.003,0.19,DKI1 Bundaran HI
4/4/2023,55.27,26.792,24.035,84.947,0,1.967,0.135,DKI1 Bundaran HI
4/5/2023,54.59,26.825,24.052,84.871,0,1.932,0.744,DKI1 Bundaran HI
4/6/2023,53.91,26.858,24.07,84.795,0,1.897,0.696,DKI1 Bundaran HI
4/7/2023,53.23,26.892,24.088,84.719,0,1.862,0.973,DKI1 Bundaran HI
4/8/2023,52.56,26.925,24.106,84.644,0,1.827,0.559,DKI1 Bundaran HI
4/9/2023,51.88,26.958,24.124,84.568,0.005,1.792,0.547,DKI1 Bundaran HI
4/10/2023,51.2,26.992,24.142,84.492,3.001,1.757,0.535,DKI1 Bundaran HI
4/11/2023,46.47,27.025,24.16,84.416,0.033,1.722,0.527,DKI1 Bundaran HI
4/12/2023,52.3,27.058,24.178,84.34,0.104,1.687,0.606,DKI1 Bundaran HI
4/13/2023,48,27.091,24.196,84.265,0.019,1.652,0.425,DKI1 Bundaran HI
4/14/2023,62.9,27.125,24.214,84.189,65.015,1.616,0.55,DKI1 Bundaran HI
4/15/2023,85.83,27.158,24.232,84.113,1.942,1.581,0.721,DKI1 Bundaran HI
4/16/2023,65.17,27.191,24.25,84.037,12.011,1.546,0.573,DKI1 Bundaran HI
4/17/2023,58.42,27.225,24.268,83.961,0,1.511,0.426,DKI1 Bundaran HI
4/18/2023,72.78,27.258,24.286,83.885,12.978,1.476,0.356,DKI1 Bundaran HI
4/19/2023,71,27.291,24.304,83.81,29.659,1.441,0.286,DKI1 Bundaran HI
4/20/2023,64.58,27.324,24.322,83.734,3.887,1.406,0.299,DKI1 Bundaran HI
4/21/2023,69.46,27.358,24.34,83.658,2.249,1.371,0.366,DKI1 Bundaran HI
4/22/2023,70.21,27.391,24.358,83.582,0.044,1.336,0.567,DKI1 Bundaran HI
4/23/2023,70.95,27.424,24.376,83.506,3.962,1.3,0.376,DKI1 Bundaran HI
4/24/2023,71.7,27.458,24.394,83.431,10,1.265,0.511,DKI1 Bundaran HI
4/25/2023,72.44,27.491,24.412,83.355,0.007,1.23,0.392,DKI1 Bundaran HI
4/26/2023,73.19,27.524,24.43,83.279,0.988,1.195,0.439,DKI1 Bundaran HI
4/27/2023,73.93,27.557,24.448,83.203,0.002,1.16,0.372,DKI1 Bundaran HI
4/28/2023,74.68,27.591,24.465,83.127,0.381,1.125,0.306,DKI1 Bundaran HI
4/29/2023,75.42,27.624,24.483,83.052,0,1.09,0.239,DKI1 Bundaran HI
4/30/2023,76.17,27.657,24.501,82.976,0,1.055,0.465,DKI1 Bundaran HI
5/1/2023,76.92,27.691,24.519,82.9,0.1,1.02,0.818,DKI1 Bundaran HI
5/2/2023,77.66,28.046,24.741,82.3,0.486,1.565,0.496,DKI1 Bundaran HI
5/3/2023,78.41,27.825,24.883,84.1,0.011,1.305,0.522,DKI1 Bundaran HI
5/4/2023,79.15,27.794,24.82,83.9,3.386,1.377,0.548,DKI1 Bundaran HI
5/5/2023,79.9,27.677,24.535,83,19.077,1.443,0.336,DKI1 Bundaran HI
5/6/2023,80.64,28.199,24.395,79.9,0.768,0.78,0.472,DKI1 Bundaran HI
5/7/2023,81.39,27.236,24.633,85.7,44.68,1.599,0.529,DKI1 Bundaran HI
5/8/2023,82.13,27.683,24.148,81.1,0,1.29,0.373,DKI1 Bundaran HI
5/9/2023,82.88,28.589,24.945,80.7,0.001,1.647,0.48,DKI1 Bundaran HI
5/10/2023,83.62,28.714,25.016,80.5,0,2.415,0.586,DKI1 Bundaran HI
5/11/2023,84.37,28.392,24.502,79.5,0,3.914,0.487,DKI1 Bundaran HI
5/12/2023,85.12,28.987,24.95,78.9,0.001,3.061,0.913,DKI1 Bundaran HI
5/13/2023,85.86,28.003,24.583,81.7,19.558,1.263,0.766,DKI1 Bundaran HI
5/14/2023,86.61,28.206,23.062,73.7,0.05,1.244,0.569,DKI1 Bundaran HI
5/15/2023,87.35,28.235,23.147,73.9,0,1.392,0.572,DKI1 Bundaran HI
5/16/2023,88.1,28.116,23.383,75.5,0,1.566,0.574,DKI1 Bundaran HI
5/17/2023,88.84,28.353,23.059,73.1,0,1.498,0.577,DKI1 Bundaran HI
5/18/2023,89.59,27.763,23.595,78.1,0,1.378,0.58,DKI1 Bundaran HI
5/19/2023,90.33,27.887,23.815,78.6,0.002,1.306,0.582,DKI1 Bundaran HI
5/20/2023,95.82,28.216,24.055,78.2,0,1.736,0.585,DKI1 Bundaran HI
5/21/2023,98.45,27.664,23.911,80.1,2.029,1.52,0.587,DKI1 Bundaran HI
5/22/2023,86.46,27.922,23.875,78.7,0.098,1.299,0.59,DKI1 Bundaran HI
5/23/2023,56.29,27.908,23.686,77.9,0.008,1.344,0.593,DKI1 Bundaran HI
5/24/2023,101.33,27.774,23.913,79.5,0,1.323,0.595,DKI1 Bundaran HI
5/25/2023,95.73,28.245,23.814,76.9,0,1.149,0.598,DKI1 Bundaran HI
5/26/2023,98.25,28.592,23.422,73.6,0,1.845,0.459,DKI1 Bundaran HI
5/27/2023,97.55,28.077,23.413,75.8,17.493,1.269,0.473,DKI1 Bundaran HI
5/28/2023,88.08,28.124,23.793,77.4,0.312,1.032,0.487,DKI1 Bundaran HI
5/29/2023,96.71,28.382,23.955,77,0.025,1.109,0.5,DKI1 Bundaran HI
5/30/2023,94.38,27.813,23.874,79.2,0.015,1.266,0.514,DKI1 Bundaran HI
5/31/2023,89.67,28.47,23.092,72.7,0,1.345,0.528,DKI1 Bundaran HI
6/1/2023,87.62,28.308,23.353,74.6,0,1.762,0.542,DKI1 Bundaran HI
6/2/2023,89,28.526,23.706,75.2,0,2.289,0.556,DKI1 Bundaran HI
6/3/2023,90.33,28.486,24.249,77.9,0,1.694,0.57,DKI1 Bundaran HI
6/4/2023,87.78,28.15,23.703,76.8,0,1.065,0.542,DKI1 Bundaran HI
6/5/2023,85.22,28.024,23.7,77.4,0.388,1.383,0.514,DKI1 Bundaran HI
6/6/2023,82.67,26.987,23.567,81.6,2.095,1.409,0.485,DKI1 Bundaran HI
6/7/2023,80.11,27.51,24.016,81.3,0.036,1.855,0.457,DKI1 Bundaran HI
6/8/2023,77.56,27.851,23.659,78,0.1,2.321,0.429,DKI1 Bundaran HI
6/9/2023,75,28.147,23.294,75,0,1.963,0.509,DKI1 Bundaran HI
6/10/2023,80.17,28.052,23.07,74.4,0,1.39,0.02,DKI1 Bundaran HI
6/11/2023,85.33,28.107,22.633,72.2,0,1.722,0.02,DKI1 Bundaran HI
6/12/2023,90.5,28.336,23.537,75.3,0.022,2.274,0.223,DKI1 Bundaran HI
6/13/2023,81.8,28.393,24.11,77.7,0.182,1.84,0.291,DKI1 Bundaran HI
6/14/2023,81.19,27.258,24.006,82.5,0.004,1.612,0.122,DKI1 Bundaran HI
6/15/2023,88.12,27.623,23.794,79.7,0.019,1.868,0.148,DKI1 Bundaran HI
6/16/2023,79.4,25.594,23.459,88,40.441,1.879,0.097,DKI1 Bundaran HI
6/17/2023,80.82,27.023,23.787,82.5,0,1.528,0.087,DKI1 Bundaran HI
6/18/2023,88.29,27.652,24.236,81.7,0.011,1.901,0.199,DKI1 Bundaran HI
6/19/2023,67.58,26.529,23.774,84.9,26.636,1.653,0.311,DKI1 Bundaran HI
6/20/2023,74.52,27.855,23.955,79.4,0,1.916,0.287,DKI1 Bundaran HI
6/21/2023,86.07,27.695,24.181,81.2,0.011,0.897,0.229,DKI1 Bundaran HI
6/22/2023,97.06,27.879,24.201,80.4,2.935,1.684,0.524,DKI1 Bundaran HI
6/23/2023,81,27.948,23.679,77.6,0.971,1.269,0.229,DKI1 Bundaran HI
6/24/2023,74.5,28.037,23.761,77.6,0.078,1.103,0.278,DKI1 Bundaran HI
6/25/2023,76.29,26.611,23.699,84.1,34.268,1.397,0.282,DKI1 Bundaran HI
6/26/2023,78.07,26.972,23.219,80,0,1.263,0.02,DKI1 Bundaran HI
6/27/2023,92.19,27.414,23.378,78.7,0.322,1.068,0.302,DKI1 Bundaran HI
6/28/2023,71,28.007,23.084,74.6,0.032,1.435,0.507,DKI1 Bundaran HI
6/29/2023,57.44,28.076,23.422,75.9,30.83,1.072,0.286,DKI1 Bundaran HI
6/30/2023,62.59,28.353,23.497,75,0,1.156,0.352,DKI1 Bundaran HI
7/1/2023,81.86,28.051,23.331,75.6,0.003,1.132,0.292,DKI1 Bundaran HI
7/2/2023,83.3,27.279,23.768,81.2,0,1.731,0.201,DKI1 Bundaran HI
7/3/2023,79.15,27.804,23.171,75.9,0,1.224,0.11,DKI1 Bundaran HI
7/4/2023,77.7,27.963,23.183,75.3,0,1.472,0.177,DKI1 Bundaran HI
7/5/2023,92.21,27.968,23.554,77,0.028,0.998,0.153,DKI1 Bundaran HI
7/6/2023,102.76,26.545,23.852,85.2,4.958,1.411,0.429,DKI1 Bundaran HI
7/7/2023,93.78,26.091,23.68,86.6,1.401,1.485,0.074,DKI1 Bundaran HI
7/8/2023,71.43,26.652,23.657,83.7,0.281,1.816,0.319,DKI1 Bundaran HI
7/9/2023,67.05,27.815,23.39,76.9,0,2.904,0.177,DKI1 Bundaran HI
7/10/2023,63.9,27.212,23.709,81.2,0.047,2.387,0.034,DKI1 Bundaran HI
7/11/2023,71.25,27.523,23.042,76.6,0,1.564,0.042,DKI1 Bundaran HI
7/12/2023,85.85,27.894,22.991,74.7,0.054,1.261,0.087,DKI1 Bundaran HI
7/13/2023,93.78,27.778,22.629,73.6,0.002,1.521,0.143,DKI1 Bundaran HI
7/14/2023,91.81,27.681,23.136,76.3,0.003,1.183,0.202,DKI1 Bundaran HI
7/15/2023,82.21,27.717,23.195,76.4,0,1.474,0.261,DKI1 Bundaran HI
7/16/2023,80.95,27.302,23.411,79.3,0,1.257,0.321,DKI1 Bundaran HI
7/17/2023,76,27.436,22.401,74,0,2.414,0.38,DKI1 Bundaran HI
7/18/2023,86.57,27.045,21.41,71.3,0,2.439,0.439,DKI1 Bundaran HI
7/19/2023,84.85,27.319,20.938,68.2,0,1.777,0.498,DKI1 Bundaran HI
7/20/2023,80.2,27.365,20.114,64.6,0,1.533,0.557,DKI1 Bundaran HI
7/21/2023,93.8,27.713,21.963,70.9,0,1.796,0.497,DKI1 Bundaran HI
7/22/2023,108.38,27.753,21.954,70.7,0,1.894,0.436,DKI1 Bundaran HI
7/23/2023,86.8,27.79,22.596,73.4,0,2.279,0.376,DKI1 Bundaran HI
7/24/2023,79.68,26.418,23.147,82.3,0.134,1.474,0.316,DKI1 Bundaran HI
7/25/2023,97.6,27.08,23.356,80.1,0,1.301,0.256,DKI1 Bundaran HI
7/26/2023,95.73,27.357,23.128,77.7,0.015,1.481,0.195,DKI1 Bundaran HI
7/27/2023,101.95,27.955,22.148,70.7,0,1.53,0.154,DKI1 Bundaran HI
7/28/2023,97.55,27.715,20.989,66.8,0,2.585,0.188,DKI1 Bundaran HI
7/29/2023,39.86,27.192,21.245,70,0,2.889,0.223,DKI1 Bundaran HI
7/30/2023,44.17,27.22,20.789,68,0,2.331,0.257,DKI1 Bundaran HI
7/31/2023,67.95,27.104,20.626,67.7,0,3.037,0.291,DKI1 Bundaran HI
8/1/2023,80.45,27.998,21.603,68.3,0,3.097,0.326,DKI1 Bundaran HI
8/2/2023,74.11,27.735,23.294,76.8,0.2,1.631,0.36,DKI1 Bundaran HI
8/3/2023,82.43,27.632,23.671,79.1,0.018,1.74,0.395,DKI1 Bundaran HI
8/4/2023,89.78,28.076,23.547,76.5,0,2.165,0.429,DKI1 Bundaran HI
8/5/2023,89.72,27.775,22.257,72,0,2.018,0.463,DKI1 Bundaran HI
8/6/2023,96.14,27.657,22.36,72.9,0,1.582,0.435,DKI1 Bundaran HI
8/7/2023,110.76,27.726,23.053,75.7,0.2,1.928,0.366,DKI1 Bundaran HI
8/8/2023,95.55,27.57,23.169,77,0,2.483,0.297,DKI1 Bundaran HI
8/9/2023,79.2,27.652,22.846,75.1,0,3.077,0.228,DKI1 Bundaran HI
8/10/2023,85.56,27.512,22.619,74.7,0,2.081,0.37,DKI1 Bundaran HI
8/11/2023,97.35,27.396,22.02,72.5,0,1.894,0.564,DKI1 Bundaran HI
8/12/2023,95.95,27.003,20.947,69.5,0,2.327,0.544,DKI1 Bundaran HI
8/13/2023,88,27.244,21.538,71,0,2.214,0.523,DKI1 Bundaran HI
8/14/2023,82.7,27.329,21.578,70.9,0,2.016,0.503,DKI1 Bundaran HI
8/15/2023,88.76,27.805,21.963,70.6,0,1.786,0.483,DKI1 Bundaran HI
